 -0.368128  0.511377 -0.000000  0.000000  0.000000  0.015622
 -1.690501 -0.368127 -0.000000  0.000000  0.000000  0.023120
 -0.000000 -0.000000 -0.425779  0.497655  0.000000 -0.004257
 -0.000000 -0.000000 -1.645140 -0.425780  0.000000  0.023251
 -0.017154 -0.015461  0.015615 -0.009780  1.000000 -8.567292
  0.000000  0.000000  0.000000  0.000000  0.000000  1.000000
